GeneName	rank
PPIL4	0
SYNE1	0
EPS8L1	0
LILRB2	0
AAR2	0
RBM39	0
ZNF341	0
GGT7	0
ACSS2	0
ARHGEF9	0
ATP6V1E1	0
ZNF428	0
EMC8	0
GSE1	0
CHMP1A	0
SH3BGRL	0
F12	0
PRR7	0
NFATC1	0
IDO1	0
CAP1	0
PPT1	0
RLIM	0
ABCB7	0
TRAF3	0
HAUS8	0
SH3BP5	0
HACL1	0
TBC1D5	0
CAPN7	0
RFTN1	0
RBSN	0
SLC6A6	0
KCNC3	0
NAPSA	0
NAPSB	0
NR1H2	0
KIF3A	0
MGAT1	0
PSME3	0
RPL27	0
PSMC3IP	0
ACLY	0
VPS25	0
NDUFA2	0
ANKHD1	0
DIAPH1	0
NDFIP1	0
UBE2D2	0
EXOC4	0
ACAP3	0
C1orf159	0
PPFIA1	0
TMEM204	0
THOC6	0
TRAF7	0
NINJ1	0
CA6	0
NPHP4	0
IL13RA1	0
ZCCHC9	0
STARD3	0
RARA	0
CHD1L	0
PEX11B	0
FMO5	0
PIAS3	0
PRKAB2	0
CLUHP3	0
PDHA1	0
MCCC2	0
ZSCAN5A	0
ZNF132	0
CHSY1	0
SNRPA1	0
LLGL1	0
THAP1	0
C19orf12	0
FAAP24	0
ACTR10	0
GCH1	0
LGALS3	0
DNAJB1	0
ZSWIM4	0
FBXW9	0
RFX1	0
DCAF15	0
CC2D1A	0
TRIM21	0
SPATA6	0
LRRC41	0
CCT6B	0
RAF1	0
NUP210	0
FCRLA	0
HSD17B7	0
ENOSF1	0
EMILIN2	0
ARFIP2	0
TRIM5	0
TRIM22	0
PTCD3	0
IMMT	0
MRPL35	0
ILKAP	0
PER2	0
RAMP1	0
SCLY	0
PTPRE	0
RAN	0
CARD6	0
RAP1GAP2	0
CLUH	0
INPP5K	0
MYBBP1A	0
RPA1	0
SERPINF1	0
UBE2G1	0
EEFSEC	0
TBC1D14	0
TMEM128	0
COQ3	0
PNISR	0
LANCL2	0
FIGNL1	0
GRSF1	0
UTP3	0
WBP2	0
H3-3B	0
UNK	0
TRIM47	0
ZRANB2	0
EIF5A	0
KDM6B	0
CLEC10A	0
GPS2	0
XAF1	0
DLG4	0
RIDA	0
VPS13B	0
PCBD2	0
SDF2	0
FLOT2	0
ERAL1	0
PRMT7	0
NIP7	0
TERF2	0
VPS4A	0
ANKEF1	0
PCED1A	0
BTBD3	0
NXT1	0
POLR3F	0
RIN2	0
PTPRA	0
DAP3	0
ARHGEF11	0
FCRL2	0
DCAF8	0
SYT11	0
IGHMBP2	0
ACY3	0
TESMIN	0
MMACHC	0
DPH2	0
TOE1	0
NASP	0
MUTYH	0
CTNNBL1	0
ZSWIM3	0
RBM38	0
OSER1	0
SERINC3	0
PPP1R3D	0
AP3B1	0
ZBED3	0
PATJ	0
FBXO44	0
CPLANE2	0
CASP9	0
DCTN4	0
ATP8A2	0
ZMYM5	0
USPL1	0
XPO4	0
CDK8	0
HMGB1P5	0
MYH10	0
PEMT	0
SCO1	0
MPRIP	0
PIK3C2B	0
SLC41A1	0
LGR6	0
COG6	0
RXFP2	0
EPSTI1	0
RFXAP	0
TPT1	0
GPALPP1	0
RFC3	0
STARD13	0
MORC4	0
BEX2	0
TBC1D8B	0
TCEAL4	0
FAM104A	0
SLC39A11	0
EPHB2	0
SRRM1	0
BTBD2	0
PRAM1	0
KMT5C	0
ZNF414	0
PDE6B	0
HSPBP1	0
CSNK1G2	0
SLF1	0
CNDP2	0
MACROD1	0
WDR74	0
LGALS12	0
RTN3	0
PLAAT4	0
PLAAT2	0
MYH11	0
CEP20	0
MED10	0
PDZD2	0
MORC2	0
LARGE1	0
SLC2A11	0
C1QTNF6	0
GIMAP6	0
GIMAP4	0
ADCK2	0
MKRN1	0
AGAP3	0
KRBA1	0
ZNF767P	0
ACTR3B	0
BTG1	0
C12orf29	0
ATP13A3	0
SFTPD	0
TMEM254	0
TMTC1	0
KRAS	0
LARS1	0
IMPA1	0
LRRCC1	0
E2F5	0
CCDC59	0
SWAP70	0
SBF2	0
MICAL2	0
RRAS2	0
HSD17B4	0
ZFC3H1	0
SARAF	0
RNF122	0
DPF2	0
MEN1	0
ERG28	0
DGLUCY	0
NUMB	0
CATSPERB	0
COX16	0
TTC9	0
MED6	0
EIF2S1	0
LOXL2	0
ELP3	0
CTIF	0
MBD2	0
IER3IP1	0
MRPS36	0
CDK7	0
CD180	0
CAMK1	0
THUMPD3	0
VHL	0
BHLHE40	0
ARL8B	0
EDEM1	0
DPH6	0
KATNBL1	0
PRPF38B	0
TSPAN2	0
GSTM3	0
VAV3	0
PSRC1	0
PTPN22	0
SORT1	0
WNT2B	0
PTGFRN	0
CEPT1	0
CD101	0
NAPG	0
SPIRE1	0
PPHLN1	0
ARF3	0
PLEKHA8P1	0
YWHAQ	0
GRHL1	0
ROCK2	0
RSAD2	0
LPIN1	0
CMPK2	0
IAH1	0
IL6ST	0
NAV1	0
CDC73	0
TIMM17A	0
RPS15A	0
NARS1	0
FBH1	0
RBM17	0
IL2RA	0
ANKRD16	0
ECHDC3	0
IL15RA	0
CCNH	0
TMEM241	0
CABLES1	0
DOCK2	0
EMP1	0
KLRD1	0
KLRC1	0
MYBPC3	0
DDB2	0
ACP2	0
RTL8C	0
RAB33A	0
RBMX2	0
STK26	0
PIWIL4	0
PUM1	0
YARS1	0
PHC2	0
GNL2	0
AGO4	0
HOOK1	0
BTF3L4	0
TUT4	0
PRPF38A	0
DSC2	0
RNF138	0
DTNA	0
TPGS2	0
DAGLA	0
SLC43A3	0
TIMM10	0
DHX34	0
FADS2	0
C5AR2	0
TMEM165	0
GGACT	0
UBAC2	0
ARGLU1	0
BIVM	0
ERCC5	0
TPP2	0
CARS2	0
ARHGAP32	0
STT3A	0
ETS1	0
SLC37A2	0
TMED7	0
APC	0
NREP	0
WDR36	0
OSTF1	0
RFK	0
UBQLN1	0
NAA35	0
C9orf40	0
ANXA1	0
CTSL	0
CEMIP2	0
AGTPBP1	0
GOLM1	0
ISCA1	0
ADAM19	0
HAVCR2	0
CCNJL	0
TAOK3	0
USP30	0
OASL	0
HRK	0
RNFT2	0
P2RX4	0
BICDL1	0
DTX1	0
TRAFD1	0
DMTF1	0
TMEM243	0
CCDC146	0
TMEM60	0
CD36	0
PNPLA8	0
HILPDA	0
RINT1	0
SRPK2	0
KCP	0
TES	0
MDFIC	0
MTO1	0
ANKRD6	0
KHDC1	0
CEP162	0
SYNCRIP	0
SNX14	0
NT5E	0
AKIRIN2	0
ORC3	0
MAP3K7	0
PRR5L	0
LMO2	0
PHF21A	0
PRRG4	0
CAPRIN1	0
ATP5MC2	0
DNAJC14	0
AVIL	0
GDF11	0
TESPA1	0
RDH5	0
AGAP2	0
BLOC1S1	0
CDK4	0
TSPAN31	0
TFCP2	0
PAN2	0
HNRNPA1	0
ACVR1B	0
OS9	0
KCNH3	0
LTV1	0
MAP7	0
CD164	0
AFG1L	0
NHSL1	0
AHI1	0
SMPD2	0
MICAL1	0
STX11	0
TEC	0
PRADC1	0
SEMA4F	0
CCT7	0
RAB11FIP5	0
SMYD5	0
DYSF	0
CCDC142	0
KCNMB4	0
USP15	0
GNS	0
CPM	0
MDM2	0
KLHL36	0
MPHOSPH6	0
KIAA0513	0
DYNC1LI2	0
FBXL8	0
FHOD1	0
CCDC102A	0
SLC9A5	0
PCNX2	0
EGLN1	0
ABCB10	0
NTPCR	0
TAF5L	0
STX6	0
RNASEL	0
DHX9	0
CEP350	0
NPL	0
NIBAN1	0
PIGC	0
GPR55	0
SP110	0
MRPL44	0
DOCK10	0
SERPINE2	0
DNAJB2	0
WNT10A	0
TMBIM1	0
CYP27A1	0
EIF4E2	0
ARMC9	0
CAB39	0
REV1	0
TSGA10	0
MFSD9	0
TMEM127	0
TGFBRAP1	0
GCC2	0
MRPS9	0
ANKRD36	0
EPC2	0
ARHGEF4	0
ISCU	0
USP44	0
SCYL2	0
CKAP4	0
PLXNC1	0
APPL2	0
PWP1	0
DRAM1	0
WASHC4	0
SLC41A2	0
VILL	0
FLNB	0
NEK3	0
RNASEH2B	0
CKAP2	0
TBC1D4	0
BORA	0
SUCLA2	0
MED4	0
PHF11	0
COG3	0
LMO7	0
ITM2B	0
SPRY2	0
NUDT15	0
RCBTB2	0
LCP1	0
SETDB2	0
SCRN1	0
TNS3	0
CHST12	0
KDELR2	0
NUP42	0
IL6	0
ZDHHC4	0
AOAH	0
BZW2	0
TBRG4	0
DDX56	0
HUS1	0
DBNL	0
CCM2	0
MYO1G	0
TTYH3	0
MTHFS	0
ABHD17C	0
TM6SF1	0
CIB2	0
CALCOCO2	0
RSAD1	0
NMT1	0
MYCBPAP	0
SRSF1	0
VEZF1	0
TACO1	0
TEX2	0
DCAF7	0
LIMD2	0
BRIP1	0
KAT7	0
RTP4	0
ACTL6A	0
NDUFB5	0
MRPL47	0
TRA2B	0
ERMN	0
BLK	0
SKIL	0
EPRS1	0
HLX	0
VPS45	0
IL10	0
KCTD3	0
RPS6KC1	0
CBWD2	0
IL1RN	0
SMPD4	0
WDR33	0
CCDC115	0
SAP130	0
BIN1	0
IMP4	0
HS6ST1	0
UGGT1	0
GYPC	0
YME1L1	0
DNAJC1	0
NIPSNAP3A	0
LRRC8A	0
CDK9	0
ODF2	0
ECPAS	0
TOR1B	0
C9orf78	0
SMC2	0
KLF4	0
TOR1A	0
RALGPS1	0
NIBAN2	0
ST6GALNAC4	0
TMOD1	0
STXBP1	0
SLC2A8	0
CDK5RAP2	0
ZFP37	0
SLC31A2	0
SLC31A1	0
TLR4	0
ZNF189	0
STX17	0
FPGS	0
ATP6V1G1	0
TEX10	0
GARNL3	0
TSTD2	0
HEMGN	0
TRMO	0
RABEPK	0
XPA	0
NCBP1	0
PDCL	0
RPL35	0
ARPC5L	0
ENPP2	0
DERL1	0
MYC	0
DMAC1	0
RANBP6	0
POLR1E	0
PLAA	0
IL11RA	0
UBAP2	0
APTX	0
TLN1	0
SIT1	0
DNAJB5	0
SPAG8	0
CD72	0
GRHPR	0
ALDH1B1	0
ARHGEF39	0
RPS6	0
CNPY3	0
FOXP4	0
PPIL1	0
KLC4	0
KIF13A	0
ZSCAN9	0
PIM1	0
CMTR1	0
YIPF3	0
TMEM14B	0
TMEM63B	0
FRS3	0
TJAP1	0
IRF4	0
SLC22A23	0
TUBB2A	0
LRRC1	0
BPHL	0
UQCC2	0
FLOT1	0
IER3	0
MDC1	0
PGBD1	0
ATAT1	0
TPMT	0
RNF144B	0
NRM	0
MTCH1	0
TAF8	0
FGFBP2	0
CPEB2	0
TLR2	0
MYO7A	0
FCHSD2	0
ARRB1	0
THAP12	0
IL18BP	0
CCDC90B	0
SYTL2	0
RAB30	0
CREBZF	0
PRCP	0
NARS2	0
RNF121	0
MRPL15	0
TGS1	0
SDCBP	0
NEK1	0
DDX60	0
BUD13	0
DCUN1D5	0
SLC37A4	0
RDX	0
PPP2R1B	0
FDX1	0
C11orf1	0
FXYD6	0
TMPRSS13	0
CASP1	0
CASP5	0
ALKBH8	0
MAP2K5	0
SQOR	0
CTDSPL2	0
SLTM	0
THBS1	0
NDUFAF1	0
HAUS2	0
RTF1	0
PARP6	0
RPLP1	0
TUBGCP4	0
RMDN3	0
UACA	0
PLCB2	0
TMEM62	0
PAK6	0
ADAM10	0
DUOX1	0
ZNF280D	0
RSL24D1	0
SPTBN5	0
GCOM1	0
GCHFR	0
BCAR3	0
FNBP1L	0
KYAT3	0
GTF2B	0
RABGGTB	0
IFI44L	0
ARHGAP29	0
IFI44	0
RPL7P9	0
DBT	0
RTCA	0
SELENOI	0
HADHB	0
KHK	0
ADCY3	0
PNPT1	0
DYNC2LI1	0
THUMPD2	0
CYP1B1	0
RAB1A	0
ACTR2	0
PREB	0
SLC5A6	0
SLC3A1	0
EMILIN1	0
FBXO11	0
ATRAID	0
CENPO	0
DTNB	0
ACTR1A	0
MYOF	0
STAMBPL1	0
ATAD1	0
DUSP5	0
CALHM2	0
ARL3	0
KIF20B	0
ENTPD1	0
EXOC6	0
PLCE1	0
DNAJC13	0
ANXA7	0
FAM149B1	0
ASCC1	0
ZNF365	0
RPS24	0
TET1	0
DNA2	0
ATIC	0
SMARCAL1	0
BARD1	0
STAT4	0
CARF	0
ASNSD1	0
METTL5	0
SSB	0
NAB1	0
PPIG	0
FASTKD1	0
HECW2	0
IDH1	0
OLA1	0
CIR1	0
ITPRID2	0
WDR12	0
ABI2	0
ITGAV	0
SLC40A1	0
SLC35A5	0
SLC49A4	0
COX17	0
PARP9	0
USP8	0
SECISBP2L	0
TMOD3	0
SPPL2A	0
GLCE	0
SHF	0
INTS14	0
PARP16	0
PPCDC	0
UBL7	0
ARHGAP24	0
FAM13A	0
HERC3	0
HERC6	0
HERC5	0
ZGRF1	0
COPS4	0
HNRNPD	0
RASGEF1B	0
SEC31A	0
GPAT3	0
BBS7	0
KIAA1109	0
RAP1GDS1	0
LARP1B	0
PDE5A	0
NAAA	0
NUP54	0
BMP2K	0
G3BP2	0
SEPTIN11	0
SCARB2	0
USO1	0
PPA2	0
GSTCD	0
INTS12	0
CASP6	0
LEF1	0
HADH	0
PAPSS1	0
PPP3CA	0
SLC39A8	0
FBN2	0
MAPK8IP3	0
RGS3	0
GUCD1	0
PARVG	0
ERP27	0
ETV6	0
GABARAPL1	0
KIF21A	0
CPNE8	0
YARS2	0
FGD4	0
AEBP2	0
ETFBKMT	0
ETNK1	0
ZCRB1	0
TMEM117	0
PRICKLE1	0
C1RL	0
NDUFA9	0
CLSTN3	0
KLRG1	0
VAMP1	0
TAPBPL	0
CD27	0
PEX5	0
AMIGO2	0
SCAF11	0
LLPH	0
MARCHF9	0
GLIPR1	0
PHLDA1	0
TMEM19	0
DUSP6	0
POC1B	0
TMTC3	0
SNRPF	0
AMDHD1	0
NEDD1	0
GAS2L3	0
SLC15A4	0
TDG	0
RITA1	0
SDSL	0
MMAB	0
GLTP	0
TCHP	0
FAM222A	0
NUP58	0
MTMR6	0
SLC46A3	0
SLC7A1	0
LNX2	0
SUOX	0
CCDC65	0
TARBP2	0
ACVRL1	0
GPR84	0
NABP2	0
N4BP2L1	0
SMARCC2	0
KANSL2	0
CERS5	0
MAP3K12	0
ITGB7	0
GALNT6	0
CSAD	0
MYG1	0
ESYT1	0
TMBIM6	0
ANKRD52	0
ZNF740	0
WDFY2	0
HNRNPA1L2	0
LPAR6	0
ESD	0
RB1	0
SBNO1	0
MORN3	0
SETD1B	0
VPS33A	0
VPS37B	0
RHOF	0
DENR	0
SLAIN1	0
RBM26	0
ABHD13	0
RAB20	0
CUL4A	0
CDH24	0
REM2	0
TSSK4	0
TMX1	0
PELI2	0
SLC38A6	0
NAA30	0
RAB15	0
ESR2	0
STON2	0
EFCAB11	0
PTGR2	0
JDP2	0
SLC24A4	0
FBLN5	0
CLBA1	0
WARS1	0
NIPA2	0
SLC12A6	0
SORD	0
ZSCAN29	0
LYSMD2	0
SLC27A2	0
HDC	0
BNIP2	0
GTF2A2	0
SRP14	0
CDAN1	0
TLE3	0
ANP32A	0
COMMD4	0
UBE2Q2	0
PSTPIP1	0
BCL2A1	0
SCAPER	0
TSPAN3	0
WDR61	0
NCOA2	0
NEIL1	0
MAN2C1	0
DNAJA4	0
TLNRD1	0
TPM1	0
IGF1R	0
ARRDC4	0
USP3	0
PML	0
ADAMTS17	0
LINS1	0
ULK3	0
SCAMP2	0
HAPLN3	0
ABHD2	0
MFGE8	0
ZNF710	0
UNC45A	0
MCTP2	0
FURIN	0
IQGAP1	0
CRTC3	0
EFL1	0
SEC11A	0
GLYR1	0
PMM2	0
ITGAX	0
RUSF1	0
ARMC5	0
PARN	0
UQCRC2	0
CDR2	0
IGSF6	0
NKD1	0
DHX38	0
TXNL4B	0
ZFHX3	0
CPNE2	0
KATNB1	0
KIFC3	0
NUDT7	0
CMTM3	0
CMTM2	0
NOL3	0
MAP1LC3B	0
MBTPS1	0
ZCCHC14	0
MEAK7	0
OSGIN1	0
IRF8	0
RHOT2	0
ZSCAN32	0
RPS2	0
NDUFB10	0
PDPK1	0
TIGD7	0
TCF25	0
GALNS	0
GAS8	0
MED9	0
NCOR1	0
COPS3	0
GID4	0
ZNF287	0
KSR1	0
UTP4	0
RANBP10	0
GFOD2	0
NOB1	0
PRPSAP2	0
UNC45B	0
PCTP	0
OR4D1	0
C17orf80	0
TOB1	0
VPS53	0
SGSM2	0
NPEPPS	0
SKAP1	0
LRRC46	0
SCRN2	0
SSH2	0
G6PC3	0
CLTC	0
BCAS3	0
PTRH2	0
TAF4B	0
AFG3L2	0
IMPA2	0
GNAL	0
SLC39A6	0
RPRD1A	0
C18orf21	0
GALNT1	0
ESCO1	0
RMC1	0
PELP1	0
SLC14A1	0
ARRB2	0
ZMYND15	0
WRAP53	0
MINK1	0
SAT2	0
ASGR1	0
TP53	0
ARHGDIA	0
TMC6	0
SLC16A3	0
TTYH2	0
RAB40B	0
EIF4A3	0
CSNK1D	0
TBCD	0
FN3KRP	0
NARF	0
RPTOR	0
FOXK2	0
TRIM65	0
CBX8	0
SECTM1	0
RNF157	0
CEP131	0
CBX4	0
RNF165	0
DYM	0
ELAC1	0
TNFRSF11A	0
ZCCHC2	0
PMAIP1	0
P3H4	0
NT5C3B	0
RETREG3	0
ERBB2	0
MIEN1	0
IGFBP4	0
CACNA1A	0
MISP3	0
SAMD1	0
BRD4	0
SLC39A3	0
NFIC	0
TPGS1	0
PRDM15	0
PFKL	0
FEM1A	0
VAV1	0
MVB12A	0
SH3GL1	0
DUS3L	0
DPP9	0
CCDC97	0
TMEM91	0
ZFP14	0
SIRT3	0
PGGHG	0
COL6A1	0
IFNAR1	0
SOD1	0
TRPM2	0
SCYL1	0
TMEM50B	0
APP	0
DOP1B	0
URB1	0
AKT1	0
SAE1	0
RNPEPL1	0
CAPN10	0
MYO1F	0
ERVK3-1	0
NLRP12	0
ZNF787	0
TIMM29	0
CARM1	0
EVI5L	0
SLC47A1	0
SIGLEC10	0
RPS11	0
RPL13A	0
CTU1	0
NOSIP	0
RCN3	0
RERE	0
FHAD1	0
ARHGEF19	0
EFHD2	0
PEX14	0
PGD	0
RPL11	0
C1orf216	0
KIAA0319L	0
MAP3K6	0
GPN2	0
SYTL1	0
WDTC1	0
NBPF3	0
HSPG2	0
ITGB3BP	0
SERBP1	0
BCL10	0
PRKACB	0
PIGK	0
AZIN2	0
RPS8	0
LMO4	0
MTF2	0
CTTNBP2NL	0
PSMA5	0
C1orf162	0
CD53	0
CELSR2	0
ITGA10	0
ALDH9A1	0
ATP1B1	0
TIPRL	0
NME7	0
MPC2	0
CREG1	0
DCAF6	0
GPA33	0
TBX19	0
UCK2	0
TMCO1	0
XCL1	0
XCL2	0
POU2F1	0
MGST3	0
UFC1	0
PPOX	0
FCGR2A	0
SDHC	0
PFDN2	0
USP21	0
PRCC	0
FCRL5	0
RRNAD1	0
MRPL24	0
PIGM	0
ISG20L2	0
HDGF	0
ABL2	0
XPR1	0
RGS16	0
TOR1AIP1	0
RGL1	0
LYPLAL1	0
PRUNE1	0
RORC	0
TUFT1	0
SF3B4	0
ZNF687	0
TARS2	0
SNX27	0
ADAMTSL4	0
MCL1	0
CTSK	0
PI4KB	0
ANP32E	0
MINDY1	0
ANXA9	0
CERS2	0
ENSA	0
SEMA6C	0
MRPL9	0
ARNT	0
C1orf56	0
GOLPH3L	0
GABPB2	0
EIF2D	0
INTS7	0
TAF1A	0
SMYD2	0
SUSD4	0
DUSP10	0
ATP8B2	0
ADAM15	0
JTB	0
SNAPIN	0
SLC27A3	0
UBAP2L	0
SLC39A1	0
HAX1	0
CREB3L4	0
AQP10	0
C1orf43	0
GATAD2B	0
ILF2	0
RIT1	0
INTS3	0
HCN3	0
C1orf131	0
GALNT2	0
TTC13	0
SCCPDH	0
LYST	0
MAP3K21	0
CEP170	0
ACP1	0
SNAP47	0
SRP9	0
NVL	0
SDE2	0
DEGS1	0
CNIH4	0
ITPKB	0
GUK1	0
C1orf35	0
MBOAT2	0
PARP1	0
PSEN2	0
PYCR2	0
LBR	0
EPHX1	0
SOX13	0
ETNK2	0
PPFIA4	0
PTPN7	0
ARL8A	0
RHOB	0
HNRNPLL	0
GALM	0
CAMKMT	0
EML4	0
CALM2	0
RPS27A	0
WDPCP	0
ETAA1	0
SNRPG	0
ABHD1	0
CIAO1	0
ZNF514	0
MRPS5	0
TPRKB	0
SFXN5	0
TEX261	0
RALB	0
TMEM177	0
RABL2A	0
SLC20A1	0
FBLN7	0
ZC3H8	0
LIPT1	0
FAHD2B	0
LYG1	0
AFF3	0
UBXN4	0
SPOPL	0
POLR2D	0
PKP4	0
SCRN3	0
LNPK	0
PHOSPHO2	0
HSPD1	0
NBEAL1	0
KANSL1L	0
SPAG16	0
SUMF1	0
RHBDD1	0
ACKR3	0
HES6	0
ANKMY1	0
COPS7B	0
DIS3L2	0
FANCD2	0
VGLL4	0
RAB5A	0
RETREG2	0
CTDSP1	0
CNOT9	0
STK11IP	0
GMPPA	0
EAF1	0
DYNC1LI1	0
OSBPL10	0
POMGNT2	0
CSRNP1	0
SLC25A38	0
ITGA9	0
GOLGA4	0
CTDSPL	0
IQSEC1	0
CAND2	0
RPL32	0
SHQ1	0
SLC25A26	0
UBA3	0
ARL6IP5	0
TMF1	0
LRIG1	0
LIMD1	0
NFKBIZ	0
NXPE3	0
ABHD10	0
RABL3	0
ADPRH	0
ATG3	0
SRPRB	0
MED12L	0
EIF2A	0
OSBPL11	0
TRPC1	0
NCEH1	0
LPP	0
TMEM44	0
RUBCN	0
TCTA	0
EAF2	0
EIF2B5	0
DGKQ	0
FIP1L1	0
SLC26A1	0
LYAR	0
CENPC	0
ATP10D	0
OCIAD2	0
SCD5	0
ENOPH1	0
TRMT10A	0
KLHL8	0
PYURF	0
TBCK	0
CISD2	0
TIFA	0
SPATA5	0
METTL14	0
USP53	0
SETD7	0
NAF1	0
MARCHF1	0
RPS3A	0
RNF175	0
PDGFC	0
CBR4	0
CYP4V2	0
ROPN1L	0
MARCHF6	0
SRD5A1	0
MYO10	0
OTULINL	0
RPL37	0
SKP2	0
PLK2	0
GZMA	0
PIK3R1	0
LHFPL2	0
ANKRD31	0
IQGAP2	0
RASA1	0
GIN1	0
PPIP5K2	0
PAM	0
BDP1	0
SLC30A5	0
BTF3	0
FBXL17	0
TNFAIP8	0
FEM1C	0
COMMD10	0
ATG12	0
YIPF5	0
ARHGAP26	0
DDX46	0
TIMD4	0
RNF145	0
PCYOX1L	0
TNIP1	0
G3BP1	0
ZNF300	0
N4BP3	0
NHP2	0
RMND5B	0
KCNMB1	0
FAM50B	0
MYLK4	0
TBC1D7	0
FARS2	0
CDKAL1	0
ZMAT2	0
TRIM41	0
HIGD2A	0
FAM193B	0
PLA2G7	0
TNFRSF21	0
RNF44	0
MMUT	0
DOK3	0
ABT1	0
PPP1R18	0
PRIM2	0
FGD2	0
CRIP3	0
RPL7L1	0
NFKBIE	0
TPBG	0
IRAK1BP1	0
PHIP	0
MMS22L	0
PM20D2	0
RARS2	0
SCML4	0
TBC1D32	0
RNF217	0
ABRACL	0
SLC18B1	0
AIG1	0
DYNLT1	0
TIAM2	0
WTAP	0
ZMYM4	0
ARMT1	0
VWDE	0
GNA12	0
C7orf50	0
WASH2P	0
CCZ1B	0
C7orf26	0
RBAK	0
CREB5	0
IGFBP3	0
PURB	0
MDH2	0
POMZP3	0
NIPSNAP2	0
CCT6A	0
PSPH	0
ZNF92	0
ATXN7L1	0
MAP11	0
SLC12A9	0
GIGYF1	0
MEPCE	0
TMEM209	0
AGBL3	0
TMEM140	0
TLK2	0
EPHA1	0
NOM1	0
NCAPG2	0
RAB19	0
LUC7L2	0
SH3KBP1	0
CASK	0
KDM6A	0
MSN	0
HDAC8	0
CHST7	0
KRBOX4	0
ZMYM3	0
NONO	0
CCDC120	0
EBP	0
OGT	0
SNX12	0
IL2RG	0
GCNA	0
ZNF711	0
DIAPH2	0
PRPS1	0
RADX	0
DOCK11	0
RBMX	0
MCPH1	0
MFHAS1	0
FBXO25	0
NSDHL	0
ZNF185	0
CETN2	0
RPL10	0
CSGALNACT1	0
CCDC25	0
HMBOX1	0
BIN3	0
DOK2	0
DOCK5	0
PLPBP	0
ERLIN2	0
TACC1	0
GOLGA7	0
PLPP5	0
GINS4	0
NSD3	0
ADHFE1	0
MRPS28	0
LACTB2	0
TERF1	0
RPL7	0
SYBU	0
LRP12	0
EBAG9	0
POLR2K	0
EIF3H	0
UTP23	0
TATDN1	0
ZNF7	0
SLC39A4	0
NAPRT	0
AK3	0
UHRF2	0
PLIN2	0
HAUS6	0
CDKN2B	0
CDKN2A	0
C9orf72	0
ZCCHC7	0
FBXO10	0
SIGMAR1	0
CBWD5	0
CEP78	0
IDNK	0
AUH	0
MFSD14B	0
AOPEP	0
INIP	0
UGCG	0
SNX30	0
STOM	0
GSN	0
MRRF	0
NR6A1	0
ALAD	0
ASTN2	0
POLE3	0
SURF4	0
GBGT1	0
SURF1	0
SURF2	0
SURF6	0
REXO4	0
RPL7A	0
GTF3C5	0
ASB6	0
PTGES2	0
NTMT1	0
CIZ1	0
SLC25A25	0
SH3GLB2	0
MIGA2	0
PTGES	0
LRSAM1	0
GPR107	0
PAXX	0
INPP5E	0
SEC16A	0
DPH7	0
NACC2	0
PROSER2	0
USP6NL	0
COMMD3	0
MSRB2	0
PDSS1	0
FAM171A1	0
MINDY3	0
ST8SIA6	0
PARD3	0
ZEB1	0
CDHR1	0
LRMDA	0
CAMK2G	0
GLUD1	0
HTR7	0
RPP30	0
FRA10AC1	0
ADD3	0
DNAJB12	0
EIF4EBP2	0
TCF7L2	0
FUOM	0
LRRC27	0
MTG1	0
PAOX	0
TAF5	0
PPRC1	0
ITPRIP	0
CNNM2	0
PDCD11	0
ADAM12	0
RGS10	0
BTBD10	0
IMMP1L	0
PGAP2	0
HSD17B12	0
APIP	0
DGKZ	0
EIF3M	0
TNKS1BP1	0
SERPING1	0
SSRP1	0
SLC43A1	0
PTPRJ	0
C11orf49	0
ARFGAP2	0
HIKESHI	0
SESN3	0
ENDOD1	0
KLHL35	0
SERPINH1	0
INTS4	0
PAK1	0
RPS3	0
ZC3H12C	0
TTC12	0
NCAM1	0
ATM	0
AASDHPPT	0
GLB1L2	0
SLX4IP	0
LAMTOR1	0
GRIK4	0
ST14	0
HYOU1	0
TKFC	0
MTA2	0
TMEM138	0
FADS1	0
ROM1	0
EML3	0
INCENP	0
PLCH2	0
FRG1BP	0
B3GAT3	0
EI24	0
CCDC15	0
FEZ1	0
MPZL2	0
SIDT2	0
TMEM25	0
TAGLN	0
DSN1	0
SOGA1	0
LSM14B	0
YTHDF1	0
CABLES2	0
LTO1	0
TRPT1	0
NUDT22	0
FERMT3	0
PLCB3	0
MRPL49	0
FAU	0
TM7SF2	0
VPS51	0
PPP4C	0
ALDOA	0
HIRIP3	0
TAOK2	0
TMEM219	0
CNKSR2	0
KLRF1	0
CLEC1A	0
ITGB1	0
CWC15	0
ARID5B	0
DCUN1D2	0
TMCO3	0
TMEM218	0
TIRAP	0
EEF1AKMT1	0
LATS2	0
SAP18	0
KIAA1328	0
MIA2	0
HNMT	0
WDR17	0
CCDC102B	0
CD226	0
RGS18	0
PRSS23	0
MTMR12	0
CCT5	0
ATPSCKMT	0
DOCK1	0
DIXDC1	0
DLAT	0
NKAPD1	0
IL18	0
PTS	0
PIP4K2A	0
FOXO1	0
CRIM1	0
SEC24D	0
RILPL2	0
DHX37	0
UBC	0
ITPR1	0
NOCT	0
ENKUR	0
CACNA2D4	0
DCP1B	0
CACNA1C	0
THRB	0
NGLY1	0
OXSM	0
UEVLD	0
TMEM86A	0
C12orf45	0
TMEM263	0
BTBD11	0
UBE3B	0
ANK3	0
PLBD2	0
DLG5	0
SLC2A13	0
